0;0;12;91;538;4549;6980;62404;92273
0;3;11;114;447;4481;7006;62716;92250
0;0;15;104;448;4508;6830;62562;92103
0;0;13;102;481;4356;6939;62711;92105
1;0;10;106;504;4459;7025;62274;92659
0;0;12;117;488;4483;6913;62607;92392
0;0;11;100;515;4544;6921;62636;91716
2;0;9;113;520;4541;6875;62748;92950
0;0;13;100;512;4477;6967;62509;92472
0;0;9;112;483;4344;6971;62446;92757
0;0;14;101;493;4421;6910;62614;93044
0;0;10;100;526;4470;6798;62893;92084
0;0;10;101;528;4518;7048;62596;92886
0;0;16;99;496;4574;6824;61917;92893
0;0;16;99;485;4354;7002;62589;92373
0;0;7;92;499;4412;7076;62569;92672
1;0;10;104;483;4425;6924;62510;92925
0;1;16;107;495;4570;7004;62537;92625
0;1;7;106;531;4497;6898;62316;92933
0;0;8;124;520;4484;6936;62232;92905
0;0;11;104;505;4359;6887;62582;92375
0;0;8;88;532;4446;6946;62684;92198
0;0;12;94;495;4546;7062;62214;92373
0;0;8;102;518;4415;6854;62599;91716
0;0;11;106;505;4531;7003;62495;92745
0;0;14;87;532;4452;6904;62742;92312
0;2;7;123;477;4441;6938;62631;91831
0;1;10;91;478;4408;7076;62510;92736
0;0;13;115;530;4520;6843;62835;92648
0;0;13;125;511;4400;7003;62628;92373
0;1;15;103;483;4377;6929;62707;92451
0;1;12;117;466;4436;6876;62957;92260
0;0;9;104;464;4443;6917;62396;92410
0;0;13;98;490;4480;7014;62649;92596
1;2;10;102;452;4563;6927;62444;92397
0;0;11;102;492;4404;7180;62607;93207
0;0;4;109;506;4414;7071;62763;92362
0;0;14;85;528;4466;6864;62835;92237
1;0;14;99;495;4491;6962;63016;92638
0;0;15;100;547;4434;6812;62299;92365
0;1;10;96;486;4331;6824;62781;92322
0;0;10;88;529;4333;6935;62625;91872
0;2;9;110;492;4627;7005;62378;92264
0;2;10;97;529;4479;6903;62295;92680
0;1;8;101;505;4427;6928;62552;92378
0;0;15;89;530;4477;6951;62488;92941
0;1;10;113;488;4523;7009;62651;92429
0;1;6;107;471;4366;6873;62473;92502
0;0;7;92;509;4501;6914;62961;92548
0;2;13;107;500;4391;7061;62771;92675
0;0;13;88;524;4412;7055;62579;92280
0;0;11;101;552;4562;7024;62783;92432
0;1;6;102;498;4535;7052;62544;92508
0;0;12;96;463;4389;6960;62664;92658
1;0;17;99;455;4520;6999;62662;93075
1;0;13;85;467;4491;6828;62518;92657
0;0;9;126;500;4490;6856;62692;92288
1;0;15;125;469;4484;7007;62418;92180
0;1;9;92;471;4443;6795;62460;92557
0;1;12;106;467;4430;6952;62788;92239
0;0;20;117;489;4412;6995;62454;92654
0;1;12;118;521;4421;6939;62278;92709
0;0;15;101;476;4546;7078;62607;92736
0;0;11;95;475;4374;7011;62572;92059
0;2;12;107;515;4387;6936;61794;92465
0;0;18;120;465;4499;6896;62280;92728
0;0;11;119;520;4455;6873;62070;93055
0;0;11;117;513;4371;6973;62465;92733
0;0;10;116;496;4379;6901;62461;92846
0;0;9;104;499;4504;6947;62374;92269
0;1;12;80;505;4455;6907;62771;92822
1;0;7;100;510;4435;7043;62691;92371
0;0;10;99;489;4416;7024;62265;92243
0;3;9;110;439;4436;7016;62235;92974
0;0;11;106;513;4622;7072;62395;92520
1;0;7;95;456;4571;6970;62403;92565
0;1;9;114;498;4442;6973;62643;92813
0;0;13;105;519;4413;7016;62184;92559
0;0;7;106;466;4499;6976;62295;92387
0;0;8;118;479;4517;6893;62348;93010
0;1;9;113;500;4396;7055;63015;92660
0;1;10;98;469;4499;6897;62459;92511
0;0;10;103;543;4596;6781;62268;92879
0;1;12;110;473;4397;6981;62766;92249
0;1;18;129;524;4450;6853;62653;92551
1;0;14;99;485;4535;6990;62510;92756
0;0;6;88;494;4572;6909;62687;92234
0;3;12;111;455;4516;6943;62243;92201
0;2;14;112;516;4597;6955;62448;92704
0;1;22;110;527;4402;7048;62625;92446
1;1;9;102;489;4446;7030;62421;92464
0;0;16;104;458;4452;7073;62665;92828
0;0;8;107;500;4484;6871;63030;92037
0;0;14;118;542;4343;6888;62529;92217
0;0;12;103;487;4491;6873;62193;92745
0;0;15;98;481;4440;6792;62451;92486
0;0;12;107;484;4521;6960;62798;92885
0;1;3;104;505;4462;6920;62479;92674
0;0;14;95;476;4398;6944;62220;92688
0;1;11;121;493;4459;6984;62643;92772
0;0;9;88;511;4395;6904;62522;92012
0;0;4;120;459;4508;6849;62734;92462
0;1;13;115;509;4508;6997;62574;92366
0;0;14;86;516;4457;6889;62429;91993
0;0;9;95;510;4498;6920;62725;92734
0;1;7;109;493;4497;7009;62380;92110
0;0;7;113;471;4421;7052;61990;92585
0;0;16;95;528;4440;6938;62251;92700
0;0;16;91;514;4420;6850;62684;92749
0;1;11;90;470;4382;6952;62312;92852
0;1;16;99;520;4461;6862;62391;92675
1;0;15;116;436;4507;6917;62736;92069
0;0;9;102;489;4542;7031;62908;92230
0;0;11;113;471;4488;6982;62523;92361
0;0;13;102;497;4419;6969;62485;92441
0;0;6;88;512;4460;6911;62634;92198
0;0;7;96;507;4387;6897;62411;92607
0;0;14;101;511;4366;6910;62432;92685
0;0;15;97;534;4558;7071;62561;92577
0;1;14;102;494;4322;7040;62835;92697
0;1;14;96;522;4436;7061;62853;92409
0;0;13;86;496;4397;7001;62364;92460
0;3;9;107;478;4401;6896;62691;92594
0;0;16;114;509;4402;7037;62722;92291
0;0;10;99;469;4468;6859;62401;92673
0;1;9;129;489;4498;6847;62345;92373
0;1;11;106;461;4365;6913;62772;92508
0;1;10;116;510;4509;7023;62749;92413
0;1;17;105;473;4443;6949;62400;92684
1;1;22;92;489;4489;6999;62827;92279
0;0;11;89;467;4332;6896;63320;92396
0;0;6;103;500;4608;6930;62786;92707
0;0;12;101;495;4349;7000;62238;92423
0;1;15;104;490;4539;6987;62630;92429
0;1;11;105;519;4485;7045;62840;92538
0;1;4;101;517;4443;6952;62562;91983
0;0;12;108;447;4494;6839;62387;92446
0;0;18;85;505;4435;6838;62407;92740
0;1;12;88;501;4515;6904;62709;92891
0;2;9;104;452;4626;6936;62741;92527
0;0;14;114;517;4456;6907;62349;92355
0;0;11;108;510;4459;6919;62234;92810
0;1;16;109;496;4494;7054;62336;92515
0;0;12;99;497;4385;6908;62646;92769
0;1;11;96;512;4437;6993;62469;92457
0;0;11;101;537;4484;7028;62664;92508
0;0;2;111;500;4410;6931;62765;92758
0;0;15;98;521;4430;6966;62909;92362
0;0;4;95;498;4480;7132;62625;92531
0;0;8;115;516;4437;6714;62436;93107
0;0;4;104;521;4521;7059;62270;92041
0;0;12;110;508;4442;6911;62347;92862
0;1;14;106;515;4406;6998;62480;93069
0;0;8;93;492;4553;7070;62470;93224
0;0;8;107;493;4546;6806;62620;92720
0;1;7;89;464;4456;6888;62979;91939
0;1;11;94;470;4396;7007;62274;92291
0;0;12;100;494;4385;7013;62384;92583
0;0;5;94;528;4368;6918;62204;92679
0;1;7;120;481;4441;6959;62281;92332
1;0;9;105;508;4530;6923;62532;92986
0;0;9;83;491;4559;6868;62433;92643
0;0;9;97;524;4541;7074;62596;92125
0;1;16;108;516;4510;6816;62341;92875
0;1;12;97;526;4411;6956;62709;92395
0;0;16;118;472;4271;6912;62649;92536
1;2;12;109;482;4354;6964;61870;92923
0;0;12;88;485;4443;7023;62342;92188
0;0;16;108;499;4474;6924;62606;92704
0;1;10;98;511;4401;6933;62283;93025
0;1;8;116;512;4304;6974;62391;93191
0;1;12;107;503;4390;6846;62492;92357
0;0;9;93;477;4424;6923;62411;92707
0;0;15;107;515;4562;6859;62702;93110
0;0;13;104;501;4415;6966;62561;92696
0;1;12;107;463;4488;6834;62769;92748
0;0;15;100;553;4318;7022;62489;92614
0;2;14;100;521;4505;7050;62610;92714
0;0;12;92;498;4402;6903;62669;92390
0;0;10;110;530;4361;6979;62598;92645
0;0;10;99;516;4497;6978;62448;92876
1;0;16;94;481;4338;6912;62510;92815
0;0;11;93;463;4432;6854;62496;92370
0;1;7;102;477;4461;7026;62375;92762
0;0;13;100;508;4408;6879;62411;92284
0;0;4;95;466;4536;6931;62277;92510
0;1;10;111;486;4505;6892;62494;92821
0;0;13;104;484;4511;6931;62033;92554
0;1;9;113;506;4504;6981;62118;92591
0;0;11;89;428;4537;6887;62675;92403
0;1;13;114;493;4547;6718;62818;92089
0;0;14;99;493;4463;7011;62259;92328
0;0;7;110;506;4383;6905;62359;92494
0;0;13;96;468;4494;7106;62621;92823
0;0;10;112;502;4375;7155;62141;92581
0;0;18;100;487;4423;6825;62464;92713
0;0;8;120;518;4466;7008;62588;92838
0;0;14;95;486;4523;6937;62534;92406
0;2;9;99;477;4375;7102;62579;92462
0;0;13;122;517;4350;6968;62375;92846
0;0;12;118;502;4542;6983;62548;92417
0;1;6;106;524;4408;6942;62810;92222
0;1;12;107;469;4485;6889;62476;92167
0;1;7;98;536;4378;6879;62321;92756
1;0;16;108;474;4251;6949;62277;92302
0;3;10;126;504;4515;6909;62461;92622
0;1;13;87;527;4579;7005;62192;92709
0;0;11;104;490;4511;6892;62631;92795
0;0;12;107;512;4409;7044;62308;92328
0;0;15;99;513;4461;6902;62348;92621
0;0;11;110;508;4467;6746;62634;92619
0;1;14;115;501;4484;6793;62318;92428
0;0;9;100;506;4335;6754;62148;92910
0;0;18;101;454;4418;6885;62321;91953
0;1;15;99;480;4382;6936;62296;92682
0;1;9;113;507;4664;6851;62557;92994
0;0;7;98;469;4445;6893;62173;92408
0;0;13;111;504;4469;6903;62344;92356
0;1;10;90;498;4559;6904;62595;92811
0;1;8;104;477;4419;6934;62521;92192
0;2;15;88;507;4485;6928;62645;92556
0;0;11;113;507;4526;6944;62427;92315
0;0;14;93;480;4421;7047;62967;92796
0;0;17;117;490;4469;7109;62578;92427
0;0;8;103;546;4558;7049;62689;92891
0;0;11;79;484;4417;6733;62315;92700
0;0;7;85;491;4451;7103;63007;92402
0;0;14;112;499;4477;6928;62645;92673
0;1;11;103;464;4499;6935;62202;92357
0;0;14;111;557;4532;6964;62495;92392
0;0;8;100;515;4387;6955;62505;91970
0;1;19;98;502;4421;6886;62343;92569
0;0;13;109;520;4460;6939;62643;92341
0;0;12;100;483;4426;6827;62505;92529
0;1;10;104;490;4502;6983;62569;92513
0;0;9;107;477;4413;6900;62675;92600
0;2;10;105;456;4502;6979;62169;92684
0;0;9;123;461;4496;6895;62513;92396
0;0;13;107;474;4481;6951;62745;92784
0;0;9;100;478;4492;6998;62510;92995
0;0;11;114;520;4479;6919;62509;92195
0;0;14;87;470;4553;6843;62431;92454
0;1;12;96;514;4527;7029;62628;92192
0;0;13;105;475;4506;6797;62652;92534
0;0;9;100;488;4472;6990;62598;92350
0;2;15;103;475;4429;7029;62785;92681
0;1;16;111;500;4453;7055;62258;92865
0;0;15;97;524;4596;6883;62575;92788
0;0;10;100;500;4649;7014;62565;92656
0;1;19;108;498;4529;6929;62600;92993
0;0;13;103;509;4470;6872;62620;92545
0;1;12;108;511;4548;6896;62590;92447
0;1;16;101;486;4390;6924;62496;92323
0;1;9;112;470;4499;6916;62427;92241
0;1;8;116;479;4526;6996;62498;92550
0;0;13;121;499;4485;6811;62705;92502
0;0;12;99;494;4441;6855;62282;92606
0;2;8;99;476;4577;6933;62306;92171
0;0;10;80;475;4491;6984;62463;92761
0;0;16;102;477;4491;6987;62469;92479
0;2;13;104;524;4465;7017;62663;92258
0;0;23;114;506;4442;6953;62204;92236
0;0;11;90;468;4510;6972;62737;92824
0;0;8;89;501;4489;6887;62652;92303
0;0;6;103;495;4349;7167;62544;93414
0;0;9;102;470;4572;6836;62409;92636
0;0;10;97;506;4426;6910;62779;92028
0;1;17;92;503;4600;6908;62447;92779
0;0;17;101;518;4464;6964;62551;92427
0;1;12;103;497;4566;6831;62844;92137
0;2;11;96;505;4471;7015;62764;92374
0;0;8;109;488;4462;6909;62793;92416
0;1;18;101;472;4426;6924;62361;93311
0;0;13;105;497;4533;6947;62557;92598
0;0;9;124;525;4423;6905;62202;92543
0;0;12;113;514;4380;6847;62607;92881
0;2;13;104;508;4544;6869;62563;92736
0;0;14;111;503;4514;6967;62480;91987
0;1;10;102;526;4477;7019;62919;92346
0;1;10;103;500;4492;6980;62308;92462
0;1;10;109;514;4449;6988;62404;92500
0;0;12;106;468;4457;6948;62474;92446
0;0;12;97;519;4450;6908;62558;92711
0;0;14;113;468;4350;6794;62474;92913
0;0;14;105;481;4317;6865;62581;92466
1;3;15;109;506;4507;6888;62256;93073
0;0;11;101;472;4463;6978;62163;93285
0;0;18;101;523;4393;6958;62568;92831
0;2;17;125;487;4498;7000;62929;92645
1;0;10;105;482;4478;6967;62614;92680
0;0;8;105;488;4467;6911;62567;92947
0;0;11;101;490;4543;6991;62239;92574
0;0;15;85;508;4411;7042;62528;92547
0;0;10;98;468;4443;7119;62477;92967
0;0;12;112;506;4500;6952;62320;92789
0;2;8;111;474;4410;6829;62189;92839
0;0;6;117;530;4439;7021;62675;92627
0;0;7;105;486;4455;7013;62740;92641
0;0;12;94;516;4538;6908;62551;92433
0;0;15;110;470;4473;7071;62200;92872
0;1;13;117;527;4330;6888;62631;92785
0;0;10;104;495;4427;6773;61826;92323
0;0;8;104;507;4439;7004;62900;92276
0;0;18;97;478;4435;6918;62468;92585
1;1;9;108;513;4430;7001;62414;93432
0;0;12;110;470;4484;6949;62551;93189
0;1;9;111;495;4490;6937;62485;92659
0;1;20;113;471;4550;6761;62743;92499
0;1;8;95;475;4442;6941;62425;92653
0;1;14;121;536;4433;6854;62142;92304
0;0;9;92;522;4347;6917;62297;92704
0;1;11;102;493;4511;7074;62167;92859
0;2;8;81;493;4475;6981;62693;93096
0;0;14;101;504;4398;6933;62451;92271
0;0;9;114;457;4465;6941;62081;93085
0;0;12;127;551;4415;6861;62340;92529
0;0;12;95;465;4480;7001;62741;92206
0;1;11;118;470;4583;7001;62681;92631
0;0;14;96;454;4293;7142;62576;92919
0;0;21;105;467;4483;7024;62511;92845
0;0;11;105;505;4293;7056;62227;93066
0;0;9;96;501;4548;7001;62488;92181
0;0;8;102;485;4510;6922;63032;92574
0;0;11;105;476;4458;6908;62406;92718
0;0;11;89;478;4470;7034;62308;92755
0;1;8;100;473;4559;6940;62759;92093
0;0;9;114;487;4526;7033;62476;92779
0;1;16;95;533;4435;6886;62626;92895
0;1;13;120;493;4365;6909;62116;92578
0;1;5;106;481;4416;6892;62550;92410
0;1;16;120;508;4517;7071;62091;92557
1;0;8;93;500;4355;6809;62228;92554
0;0;16;111;483;4387;6850;62945;92404
0;0;8;88;487;4464;7060;62847;93125
0;0;6;109;520;4539;6934;62773;92394
0;2;15;98;467;4323;7033;62659;92418
0;0;9;87;500;4425;6761;62786;92440
0;0;8;99;533;4460;7012;62367;92624
0;0;10;85;485;4491;6951;62714;93062
0;0;13;107;464;4384;6832;62361;92601
0;1;8;99;490;4464;6929;62558;92409
0;0;7;96;469;4480;6874;62722;92363
0;0;10;104;527;4343;6983;62445;92071
0;0;12;116;497;4467;6924;62888;92767
0;0;7;104;504;4354;6946;62768;93052
0;1;8;103;505;4508;6888;62234;92405
0;0;12;99;518;4498;6830;62829;92619
0;0;10;104;461;4219;7094;62449;92916
0;1;10;99;481;4406;6924;62100;92593
0;0;12;107;461;4458;6995;62738;92360
0;0;9;87;514;4475;6982;62599;92596
0;1;16;90;475;4498;6941;62481;92828
0;0;19;113;514;4551;7038;62645;92495
0;0;10;103;482;4283;7032;62614;92659
0;0;13;112;504;4482;7019;62162;92608
0;0;11;120;515;4559;7023;62187;92545
0;0;16;103;481;4479;6943;62573;92543
0;1;14;93;506;4411;6849;62549;92444
0;0;11;98;498;4479;6946;62565;92078
0;0;8;107;457;4494;6959;62318;92184
0;1;13;118;493;4540;6984;62406;92722
0;1;9;114;471;4461;6984;62489;91913
0;0;15;97;505;4562;6884;62611;92032
0;0;6;93;489;4451;6985;62368;92841
0;1;14;88;466;4378;6763;62554;92337
0;0;8;96;497;4508;6992;62329;92872
0;0;13;108;478;4510;6921;62174;92807
0;0;5;119;509;4461;6853;62340;92947
0;2;10;111;497;4691;7121;62402;92581
0;0;11;111;532;4367;6828;62504;92728
0;0;11;93;527;4387;6905;62547;92539
0;0;10;91;471;4515;6924;62574;92179
0;0;12;96;511;4386;7007;62680;92960
0;0;8;110;469;4378;6935;62537;92393
0;0;8;110;510;4466;6906;62447;92939
0;1;8;95;504;4430;6878;62317;93101
0;1;19;104;515;4432;6841;62132;93569
0;1;19;106;495;4542;7010;62776;92784
0;0;8;92;491;4529;6975;62470;92592
0;0;11;107;499;4467;7012;62662;92705
0;0;8;96;499;4440;6907;62198;92290
0;1;12;101;472;4554;7061;61970;92676
0;0;7;108;484;4527;7065;62555;92333
0;1;9;107;491;4477;6975;62735;92039
0;0;8;117;495;4484;6999;62668;92344
0;0;14;105;495;4472;6838;62003;92519
0;0;7;135;459;4582;6944;62000;93400
0;1;13;100;506;4466;6950;62800;92304
0;0;4;100;518;4499;6985;62292;92688
0;1;14;111;489;4578;7047;62765;92839
0;1;11;91;503;4501;6836;62574;92397
0;1;19;104;499;4503;6917;62885;92562
0;0;8;95;481;4403;6905;62179;92646
0;1;10;113;520;4418;7058;62430;92471
0;0;10;97;540;4429;6987;62318;92515
0;0;5;98;469;4390;6998;62536;92533
0;1;12;103;493;4508;6838;62846;92641
0;0;12;122;466;4442;6987;62258;92715
0;0;7;102;527;4346;6982;62059;92607
0;1;7;109;476;4423;7020;62895;92366
0;0;9;95;507;4325;6972;62851;92049
0;1;17;123;515;4460;6962;62345;92316
0;0;7;108;490;4420;6950;62546;92453
0;0;7;89;491;4456;7051;62808;93164
0;0;15;107;480;4545;6904;62353;92431
0;2;12;98;494;4438;6892;62406;92369
1;0;10;107;483;4519;6934;62590;93107
0;0;15;97;460;4412;6929;62622;92616
0;2;15;105;485;4495;7052;62567;92748
0;1;15;104;485;4428;7033;62680;92344
0;0;10;113;496;4504;6859;62254;92783
0;0;11;74;464;4494;6913;62215;92319
0;0;9;112;509;4414;7027;62543;92522
0;1;8;113;481;4399;6863;62349;92678
0;1;14;106;493;4427;6914;62248;92322
0;0;6;100;485;4493;6929;62150;92455
0;0;11;106;541;4464;7100;62525;92337
0;0;12;98;484;4439;7017;62658;92589
1;0;10;97;523;4401;6955;62487;93240
0;0;16;120;507;4364;6915;62370;92395
0;0;14;98;495;4539;6974;62490;92119
0;0;14;101;477;4453;6927;62807;92613
0;0;17;99;460;4483;6974;62655;92240
0;2;12;103;472;4373;6995;62837;92431
0;1;16;96;493;4539;7058;62580;92835
0;1;6;107;482;4289;6931;62509;92758
0;1;9;96;489;4392;6940;62610;92786
0;0;11;123;486;4561;6841;62269;92652
0;0;11;100;485;4526;6894;62680;92785
0;1;8;94;485;4404;7081;62440;92390
0;2;12;113;511;4564;6805;62259;92718
0;0;15;119;498;4483;6943;63263;92746
0;0;10;122;536;4405;6778;62840;92970
0;1;4;92;489;4387;6861;62678;92067
0;0;14;94;497;4514;7024;62789;92672
0;1;8;93;483;4400;6818;63039;92487
0;0;11;98;516;4496;7104;62318;92498
0;0;7;110;509;4483;6916;62536;92173
1;2;11;87;497;4524;7069;62557;92400
0;1;11;98;512;4487;6963;62455;92390
0;0;16;118;519;4446;6981;62347;92040
0;1;16;101;503;4375;6891;62780;92491
0;0;6;115;456;4426;6796;62552;91759
0;0;11;98;511;4552;6993;62119;92367
0;1;18;114;550;4467;6784;62659;92747
0;0;14;95;515;4404;6820;62717;92704
1;1;8;99;487;4469;7160;61655;91897
0;0;15;106;497;4662;7104;62416;92066
0;0;17;92;529;4384;6820;62749;92828
0;1;13;109;518;4407;6982;62762;92922
0;1;5;109;512;4453;6949;62131;92355
0;0;11;89;527;4518;6885;62172;92592
0;0;10;101;461;4446;6825;62676;92369
0;0;6;121;519;4517;6903;62572;92930
